50	0.00233	0.000209486	0.000310530	0.000325030	0.04877	0.04877	0.04877	0.0871	0.1371	0.1592
51	0.00271	0.000209486	0.000310530	0.000325030	0.04877	0.04877	0.04877	0.0871	0.1371	0.1592
52	0.00288	0.000209486	0.000310530	0.000325030	0.04877	0.04877	0.04877	0.0871	0.1371	0.1592
53	0.00308	0.000209486	0.000310530	0.000325030	0.04877	0.04877	0.04877	0.0871	0.1371	0.1592
54	0.00335	0.000209486	0.000310530	0.000325030	0.04877	0.04877	0.04877	0.0871	0.1371	0.1592
55	0.00367	0.000085872	0.000180483	0.000255751	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
56	0.00395	0.000085872	0.000180483	0.000255751	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
57	0.00420	0.000085872	0.000180483	0.000255751	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
58	0.00445	0.000085872	0.000180483	0.000255751	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
59	0.00496	0.000085872	0.000180483	0.000255751	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
60	0.00538	0.000094791	0.000239555	0.000300186	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
61	0.00598	0.000094791	0.000239555	0.000300186	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
62	0.00632	0.000094791	0.000239555	0.000300186	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
63	0.00680	0.000094791	0.000239555	0.000300186	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
64	0.00712	0.000094791	0.000239555	0.000300186	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
65	0.00783	0.000101620	0.000267413	0.000285712	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
66	0.00845	0.000101620	0.000267413	0.000285712	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
67	0.00938	0.000101620	0.000267413	0.000285712	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
68	0.01010	0.000101620	0.000267413	0.000285712	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
69	0.01137	0.000101620	0.000267413	0.000285712	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
70	0.01210	0.000154038	0.000355638	0.000370251	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
71	0.01342	0.000154038	0.000355638	0.000370251	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
72	0.01505	0.000154038	0.000355638	0.000370251	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
73	0.01705	0.000154038	0.000355638	0.000370251	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
74	0.01913	0.000154038	0.000355638	0.000370251	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
75	0.02149	0.000154038	0.000355638	0.000370251	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
76	0.02403	0.000030735	0.000062967	0.000049100	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
77	0.02741	0.000030735	0.000062967	0.000049100	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
78	0.03108	0.000030735	0.000062967	0.000049100	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
79	0.03441	0.000030735	0.000062967	0.000049100	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
80	0.03972	0.000036050	0.000058507	0.000045211	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
81	0.04550	0.000036050	0.000058507	0.000045211	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
82	0.05245	0.000036050	0.000058507	0.000045211	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
83	0.05885	0.000036050	0.000058507	0.000045211	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
84	0.06706	0.000036050	0.000058507	0.000045211	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
85	0.07565	0.000036050	0.000058507	0.000045211	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
86	0.08694	0.000036050	0.000058507	0.000045211	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
87	0.09893	0.000036050	0.000058507	0.000045211	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
88	0.11077	0.000036050	0.000058507	0.000045211	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
89	0.12548	0.000036050	0.000058507	0.000045211	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
90	0.14332	0.000036050	0.000058507	0.000045211	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
91	0.15972	0.000036050	0.000058507	0.000045211	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
92	0.17474	0.000036050	0.000058507	0.000045211	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
93	0.19442	0.000036050	0.000058507	0.000045211	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
94	0.21835	0.000036050	0.000058507	0.000045211	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
95	0.23814	0.000000000	0.000000000	0.000000000	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
96	0.25997	0.000000000	0.000000000	0.000000000	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
97	0.27809	0.000000000	0.000000000	0.000000000	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
98	0.30349	0.000000000	0.000000000	0.000000000	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
99	0.32201	0.000000000	0.000000000	0.000000000	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
100	1.00000	0.000000000	0.000000000	0.000000000	0.04877	0.04877	0.04877	0.0731	0.1151	0.1336
